DATE,PRICE,Open,High,Low,Vol.,Change %
"Aug 02, 1992",3332.2,3393.8,3399.99,3331.37,95.80M,-1.82%
"Jul 26, 1992",3393.8,3285.7,3402.96,3282.2,100.73M,3.29%
"Jul 19, 1992",3285.7,3331.1,3331.1,3266.53,91.04M,-1.38%
"Jul 12, 1992",3331.6,3330.6,3364.33,3317.05,98.22M,0.03%
"Jul 05, 1992",3330.6,3330.3,3352.71,3273.56,111.10M,0.01%
"Jun 28, 1992",3330.3,3282.7,3373.89,3282.68,84.44M,1.46%
"Jun 21, 1992",3282.4,3285.4,3304.08,3254.05,108.91M,-0.09%
"Jun 14, 1992",3285.4,3354.4,3367.2,3269.03,116.90M,-2.06%
"Jun 07, 1992",3354.4,3398.7,3405.43,3323.78,99.34M,-1.30%
"May 31, 1992",3398.7,3396.9,3422.28,3373.03,114.45M,0.05%
"May 24, 1992",3396.9,3386.8,3420.21,3356.44,87.45M,0.30%
"May 17, 1992",3386.8,3353.1,3440.19,3353.09,107.02M,1.01%
"May 10, 1992",3353.1,3369.4,3440.67,3346,87.56M,-0.48%
"May 03, 1992",3369.4,3336.1,3387.52,3335.87,86.83M,1.00%
"Apr 26, 1992",3336.1,3324,3362.03,3283.99,104.09M,0.35%
"Apr 19, 1992",3324.5,3365.6,3365.61,3315.52,106.56M,-1.25%
"Apr 12, 1992",3366.5,3255.4,3366.5,3248.43,92.57M,3.41%
"Apr 05, 1992",3255.4,3249.3,3279.29,3161.23,115.45M,0.19%
"Mar 29, 1992",3249.1,3231.4,3260.73,3211.31,86.76M,0.55%
"Mar 22, 1992",3231.4,3275.9,3284.44,3226.52,92.29M,-1.37%
"Mar 15, 1992",3276.4,3235.9,3277.28,3208.41,96.77M,1.25%
"Mar 08, 1992",3235.9,3221.6,3248.21,3188.28,89.38M,0.44%
"Mar 01, 1992",3221.6,3267.7,3299.64,3213.77,96.22M,-1.41%
"Feb 23, 1992",3267.7,3280.2,3293.38,3240.38,96.69M,-0.38%
"Feb 16, 1992",3280.2,3246,3286.67,3215.34,97.58M,1.05%
"Feb 09, 1992",3246,3225.4,3286,3221.82,104.54M,0.64%
"Feb 02, 1992",3225.4,3223.4,3282.2,3207.96,112.34M,0.06%
"Jan 26, 1992",3223.4,3232.8,3299.19,3216.01,119.26M,-0.29%
"Jan 19, 1992",3232.8,3265,3269.9,3215.34,108.68M,-0.99%
"Jan 12, 1992",3265,3199.5,3279.96,3179.11,150.96M,2.05%
"Jan 05, 1992",3199.5,3201.5,3229.2,3184.48,135.09M,-0.06%
"Dec 29, 1991",3201.5,3102.64,3210.64,3090.79,101.85M,3.22%
"Dec 22, 1991",3101.52,2929.79,3121.65,2919.05,87.91M,5.69%
"Dec 15, 1991",2934.48,2916.59,2965.79,2870.3,115.27M,0.69%
"Dec 08, 1991",2914.36,2892.89,2936.72,2832.29,97.01M,0.97%
"Dec 01, 1991",2886.4,2866.28,2958.18,2854.65,100.30M,-0.29%
"Nov 24, 1991",2894.68,2895.57,2942.31,2861.14,66.15M,-0.28%
"Nov 17, 1991",2902.73,2957.2,2990.61,2880.81,120.42M,-1.38%
"Nov 10, 1991",2943.2,3042.04,3084.97,2936.05,98.99M,-3.36%
"Nov 03, 1991",3045.62,3041.14,3080.95,3010.51,79.19M,-0.35%
"Oct 27, 1991",3056.35,3016.77,3091.91,3001.57,92.29M,1.71%
"Oct 20, 1991",3004.92,3077.37,3085.2,2983.01,96.18M,-2.35%
"Oct 13, 1991",3077.15,2983.49,3089.45,2975.85,108.94M,3.13%
"Oct 06, 1991",2983.68,2957.06,3000.89,2925.54,102.93M,0.74%
"Sep 29, 1991",2961.76,3003.8,3043.6,2956.17,90.59M,-1.47%
"Sep 22, 1991",3006.04,3015.88,3048.52,2989.49,78.61M,-0.44%
"Sep 15, 1991",3019.23,2985.46,3050.76,2973.61,108.37M,1.12%
"Sep 08, 1991",2985.69,3004.47,3025.49,2963.1,87.84M,-0.86%
"Sep 01, 1991",3011.63,3042.04,3066.64,2987.48,82.30M,-1.05%
"Aug 25, 1991",3043.6,3039.8,3068.65,3007.83,65.50M,0.11%
"Aug 18, 1991",3040.25,2851.96,3065.97,2836.31,127.82M,2.43%
"Aug 11, 1991",2968.02,2989.27,3041.14,2945.89,104.62M,-0.94%
"Aug 04, 1991",2996.2,3007.83,3050.54,2970.48,91.20M,-0.33%
"Jul 28, 1991",3006.26,2971.6,3042.26,2957.07,85.49M,1.14%
"Jul 21, 1991",2972.5,3014.31,3038.24,2947.23,81.85M,-1.45%
"Jul 14, 1991",3016.32,2980.99,3036.23,2961.54,93.64M,1.19%
"Jul 07, 1991",2980.77,2909.21,3003.35,2897.36,81.55M,1.65%
"Jun 30, 1991",2932.47,2925.54,2987.03,2911.67,61.38M,0.88%
"Jun 23, 1991",2906.75,2948.12,2957.29,2879.25,95.13M,-1.98%
"Jun 16, 1991",2965.56,3000.67,3022.14,2927.33,109.41M,-1.16%
"Jun 09, 1991",3000.45,2975.63,3014.98,2928.89,85.92M,0.80%
"Jun 02, 1991",2976.74,3023.03,3057.47,2954.61,93.70M,-1.68%
"May 26, 1991",3027.5,2924.42,3044.5,2903.85,102.40M,3.90%
"May 19, 1991",2913.91,2895.7,2935.38,2872.76,79.28M,0.95%
"May 12, 1991",2886.63,2930.01,2945.44,2834.53,93.41M,-1.15%
"May 05, 1991",2920.17,2931.35,2986.14,2898.7,95.11M,-0.64%
"Apr 28, 1991",2938.86,2914.85,2966.34,2859.41,99.56M,0.91%
"Apr 21, 1991",2912.38,2948.27,2965.1,2888.61,94.70M,-1.79%
"Apr 14, 1991",2965.59,2926.23,3030.45,2896.29,129.46M,1.53%
"Apr 07, 1991",2920.79,2902.47,2946.53,2848.51,94.97M,0.83%
"Mar 31, 1991",2896.78,2901.98,2970.54,2868.32,100.27M,-0.59%
"Mar 24, 1991",2913.86,2860.15,2956.93,2837.87,85.61M,1.92%
"Mar 17, 1991",2858.91,2927.72,2960.64,2829.21,109.20M,-3.03%
"Mar 10, 1991",2948.27,2952.97,3000,2906.68,117.23M,-0.23%
"Mar 03, 1991",2955.2,2924.5,3017.82,2897.03,127.56M,1.56%
"Feb 24, 1991",2909.9,2925.49,2935.89,2839.85,126.02M,0.71%
"Feb 17, 1991",2889.36,2924.75,2955.2,2860.4,92.84M,-1.54%
"Feb 10, 1991",2934.65,2833.66,2947.28,2822.52,165.81M,3.67%
"Feb 03, 1991",2830.69,2732.67,2875.5,2714.85,149.79M,3.66%
"Jan 27, 1991",2730.69,2657.42,2764.6,2627.23,124.39M,2.68%
"Jan 20, 1991",2659.41,2618.81,2679.46,2584.65,98.28M,0.48%
"Jan 13, 1991",2646.78,2464.6,2663.37,2447.03,130.84M,5.81%
"Jan 06, 1991",2501.49,2542.82,2563.37,2456.19,89.58M,-2.52%
"Dec 30, 1990",2566.09,2627.97,2651.73,2540.84,60.93M,-2.40%
"Dec 23, 1990",2629.21,2629.45,2653.96,2607.92,34.27M,-0.17%
"Dec 16, 1990",2633.66,2580.45,2662.62,2563.61,107.61M,1.54%
"Dec 09, 1990",2593.81,2577.23,2640.59,2565.59,83.82M,0.14%
"Dec 02, 1990",2590.1,2572.27,2656.44,2534.65,124.38M,1.19%
"Nov 25, 1990",2559.65,2511.88,2577.23,2489.85,95.07M,1.28%
"Nov 18, 1990",2527.23,2563.36,2580.69,2502.72,63.28M,-0.90%
"Nov 11, 1990",2550.25,2498.27,2581.19,2490.1,99.82M,2.48%
"Nov 04, 1990",2488.61,2487.87,2519.06,2415.84,86.30M,-0.09%
"Oct 28, 1990",2490.84,2437.13,2501.73,2400.5,94.57M,2.25%
"Oct 21, 1990",2436.14,2498.27,2535.4,2429.21,91.44M,-3.36%
"Oct 14, 1990",2520.79,2413.86,2536.88,2354.95,125.20M,5.12%
"Oct 07, 1990",2398.02,2530.69,2548.02,2344.31,101.48M,-4.49%
"Sep 30, 1990",2510.64,2474.25,2565.35,2446.53,109.12M,2.37%
"Sep 23, 1990",2452.48,2491.83,2501.24,2367.82,113.58M,-2.38%
"Sep 16, 1990",2512.38,2550.49,2594.55,2479.95,111.43M,-2.02%
"Sep 09, 1990",2564.11,2650,2665.35,2545.54,74.79M,-2.12%
"Sep 02, 1990",2619.55,2590.84,2643.07,2573.02,63.10M,0.20%
"Aug 26, 1990",2614.36,2621.29,2651.24,2569.31,84.53M,3.22%
"Aug 19, 1990",2532.92,2647.27,2679.21,2459.41,135.65M,-4.23%
"Aug 12, 1990",2644.8,2699.5,2778.71,2598.02,111.80M,-2.64%
"Aug 05, 1990",2716.58,2711.63,2774.26,2676.24,144.90M,-3.31%
"Jul 29, 1990",2809.65,2876.73,2940.1,2722.03,155.36M,-3.07%
"Jul 22, 1990",2898.51,2947.03,2961.39,2833.17,112.31M,-2.12%
"Jul 15, 1990",2961.14,2989.11,3024.26,2948.27,108.30M,-0.64%
"Jul 08, 1990",2980.2,2908.91,3012.38,2882.18,103.16M,2.59%
"Jul 01, 1990",2904.95,2883.17,2925.74,2863.61,57.75M,0.84%
"Jun 24, 1990",2880.69,2872.03,2901.98,2821.53,93.05M,0.82%
"Jun 17, 1990",2857.18,2925.49,2931.93,2848.02,96.94M,-2.68%
"Jun 10, 1990",2935.89,2857.18,2956.93,2852.97,113.07M,2.57%
"Jun 03, 1990",2862.38,2903.39,2956.55,2850.73,105.66M,-1.33%
"May 27, 1990",2900.97,2816.65,2919.9,2812.62,82.76M,2.84%
"May 20, 1990",2820.92,2811.8,2878.08,2802.08,101.50M,0.04%
"May 13, 1990",2819.91,2803.01,2857.87,2793.75,112.98M,0.65%
"May 06, 1990",2801.58,2709.23,2810.36,2698.87,98.18M,3.37%
"Apr 29, 1990",2710.36,2638.29,2718.92,2627.7,80.07M,2.47%
"Apr 22, 1990",2645.05,2683.78,2691.89,2639.19,78.51M,-1.89%
"Apr 15, 1990",2695.95,2775.45,2793.47,2668.47,95.92M,-2.03%
"Apr 08, 1990",2751.8,2712.39,2763.96,2701.35,52.38M,1.28%
"Apr 01, 1990",2717.12,2684.01,2755.86,2668.69,81.17M,0.37%
"Mar 25, 1990",2707.21,2717.57,2755.63,2691.89,74.35M,0.11%
"Mar 18, 1990",2704.28,2721.17,2775,2674.32,95.36M,-1.35%
"Mar 11, 1990",2741.22,2672.52,2745.5,2657.88,106.90M,2.16%
"Mar 04, 1990",2683.33,2654.73,2705.63,2636.71,108.22M,0.86%
"Feb 25, 1990",2660.36,2565.77,2669.82,2560.13,105.81M,3.75%
"Feb 18, 1990",2564.19,2608.78,2622.3,2540.99,78.94M,-2.71%
"Feb 11, 1990",2635.59,2642.79,2669.37,2592.57,87.38M,-0.48%
"Feb 04, 1990",2648.2,2599.32,2674.32,2579.28,86.82M,1.75%
"Jan 28, 1990",2602.7,2563.29,2623.65,2513.06,102.46M,1.70%
"Jan 21, 1990",2559.23,2672.75,2683.33,2516.89,118.54M,-4.43%
"Jan 14, 1990",2677.9,2682.38,2711.39,2625.85,111.05M,-0.42%
"Jan 07, 1990",2689.21,2761.73,2810.79,2675.98,92.33M,-3.03%
"Dec 31, 1989",2773.25,2748.72,2834.04,2732.51,88.96M,0.73%
"Dec 24, 1989",2753.2,2711.18,2763.01,2694.75,46.79M,1.54%
"Dec 17, 1989",2711.39,2734.21,2755.55,2658.7,95.75M,-1.03%
"Dec 10, 1989",2739.55,2725.47,2784.77,2703.92,111.91M,0.30%
"Dec 03, 1989",2731.44,2751.49,2773.89,2702,84.21M,-0.59%
"Nov 26, 1989",2747.65,2678.75,2763.87,2663.4,108.60M,2.69%
"Nov 19, 1989",2675.55,2651.45,2686.01,2614.97,54.58M,0.86%
"Nov 12, 1989",2652.66,2627.46,2665.37,2597.13,88.56M,1.03%
"Nov 05, 1989",2625.61,2615.78,2644.26,2563.11,86.11M,-0.15%
"Oct 29, 1989",2629.51,2603.07,2665.78,2588.11,92.58M,1.26%
"Oct 22, 1989",2596.72,2681.96,2704.71,2570.28,116.12M,-3.44%
"Oct 15, 1989",2689.14,2523.77,2707.58,2496.93,172.18M,4.67%
"Oct 08, 1989",2569.26,2784.95,2809.08,2545.49,100.09M,-7.76%
"Oct 01, 1989",2785.52,2692.82,2808.13,2677.05,120.62M,3.44%
"Sep 24, 1989",2692.82,2674.39,2721.12,2636.78,92.29M,0.42%
"Sep 17, 1989",2681.61,2671.73,2709.35,2662.61,66.39M,0.26%
"Sep 10, 1989",2674.58,2701.75,2726.06,2643.05,107.18M,-1.29%
"Sep 03, 1989",2709.54,2748.48,2768.24,2679.33,82.88M,-1.55%
"Aug 27, 1989",2752.09,2720.6,2766.91,2704.98,95.58M,0.72%
"Aug 20, 1989",2732.36,2680,2758.73,2619.71,98.79M,1.65%
"Aug 13, 1989",2687.97,2671.47,2712.25,2654.97,87.75M,0.15%
"Aug 06, 1989",2683.99,2655.54,2747.53,2643.59,120.12M,1.15%
"Jul 30, 1989",2653.45,2631.07,2687.03,2426.33,112.08M,0.69%
"Jul 23, 1989",2635.24,2594.08,2656.68,2563.73,107.46M,1.07%
"Jul 16, 1989",2607.36,2543.43,2616.46,2531.68,102.08M,2.06%
"Jul 09, 1989",2554.82,2492.79,2563.16,2482.74,82.86M,2.69%
"Jul 02, 1989",2487.86,2448.79,2503.22,2431.53,52.17M,1.96%
"Jun 25, 1989",2440.06,2524.28,2544.95,2412.94,96.64M,-3.63%
"Jun 18, 1989",2531.87,2480.08,2536.04,2450.87,93.85M,1.83%
"Jun 11, 1989",2486.38,2505.78,2528.17,2460.82,111.16M,-1.08%
"Jun 04, 1989",2513.42,2520.22,2534.38,2471.32,107.04M,-0.18%
"May 28, 1989",2517.83,2503.49,2530.88,2459.74,145.71M,0.96%
"May 21, 1989",2493.77,2511.73,2521.63,2458.03,104.21M,-0.29%
"May 14, 1989",2501.1,2445.75,2509.34,2432.37,144.03M,2.52%
"May 07, 1989",2439.7,2376.28,2447.95,2356.3,93.72M,2.42%
"Apr 30, 1989",2381.96,2402.49,2434.38,2371.88,91.98M,-1.52%
"Apr 23, 1989",2418.8,2396.63,2433.1,2373.9,100.64M,0.39%
"Apr 16, 1989",2409.46,2332.11,2412.57,2324.23,109.32M,3.10%
"Apr 09, 1989",2337.06,2304.8,2342.93,2289.59,81.87M,1.40%
"Apr 02, 1989",2304.8,2296.19,2317.45,2282.07,77.43M,0.49%
"Mar 26, 1989",2293.62,2240.54,2303.34,2234.46,78.11M,2.25%
"Mar 19, 1989",2243.04,2280,2286.25,2235.89,70.72M,-2.14%
"Mar 12, 1989",2292.14,2287.68,2351.07,2267.86,118.23M,0.44%
"Mar 05, 1989",2282.14,2283.04,2316.79,2261.61,86.26M,0.35%
"Feb 26, 1989",2274.29,2244.11,2281.79,2232.14,85.70M,1.28%
"Feb 19, 1989",2245.54,2330,2340.89,2242.68,70.85M,-3.41%
"Feb 12, 1989",2324.82,2275.71,2339.11,2266.07,97.59M,1.70%
"Feb 05, 1989",2286.07,2326.61,2369.29,2278.93,124.24M,-1.94%
"Jan 29, 1989",2331.25,2320.71,2355,2302.68,125.56M,0.36%
"Jan 22, 1989",2322.86,2238.93,2349.64,2214.29,137.24M,3.91%
"Jan 15, 1989",2235.36,2223.39,2254.64,2202.5,91.90M,0.42%
"Jan 08, 1989",2226.07,2194.82,2239.11,2182.32,83.79M,1.45%
"Jan 01, 1989",2194.29,2163.21,2213.75,2127.14,69.83M,1.19%
"Dec 25, 1988",2168.57,2168.04,2193.75,2153.57,40.95M,-0.02%
"Dec 18, 1988",2168.93,2144.29,2192.68,2141.07,75.56M,0.85%
"Dec 11, 1988",2150.71,2149.89,2165.18,2119.31,77.23M,0.34%
"Dec 04, 1988",2143.49,2095.13,2167.5,2092.64,80.72M,2.45%
"Nov 27, 1988",2092.28,2074.68,2126.6,2062.23,70.87M,0.85%
"Nov 20, 1988",2074.68,2058.68,2103.49,2036.81,47.75M,0.59%
"Nov 13, 1988",2062.41,2078.05,2088.02,2026.67,83.12M,-0.22%
"Nov 06, 1988",2067.03,2135.84,2146.87,2063.48,80.67M,-3.67%
"Oct 30, 1988",2145.8,2140.47,2185.99,2125.36,97.21M,-0.19%
"Oct 23, 1988",2149.89,2181.01,2195.06,2120.9,87.72M,-1.54%
"Oct 16, 1988",2183.5,2131.04,2193.28,2110.95,108.37M,2.36%
"Oct 09, 1988",2133.18,2148.65,2167.85,2113.44,78.93M,-0.79%
"Oct 02, 1988",2150.25,2110.77,2157.72,2082.33,93.49M,1.77%
"Sep 25, 1988",2112.91,2087.3,2140.29,2069.88,71.69M,1.06%
"Sep 18, 1988",2090.68,2087.84,2103.31,2066.68,72.98M,-0.36%
"Sep 11, 1988",2098.15,2071.3,2113.26,2055.3,95.48M,1.42%
"Sep 04, 1988",2068.81,2054.41,2088.73,2038.94,57.41M,0.69%
"Aug 28, 1988",2054.59,2023.11,2064.72,1988.44,68.17M,1.84%
"Aug 21, 1988",2017.43,2023.29,2028.98,1978.66,68.21M,0.07%
"Aug 14, 1988",2016,2030.2,2048.89,1993.78,83.06M,-1.06%
"Aug 07, 1988",2037.52,2117.71,2134.6,2014.05,95.21M,-3.85%
"Jul 31, 1988",2119.13,2126.24,2151.85,2105.44,86.49M,-0.45%
"Jul 24, 1988",2128.73,2060.63,2133.01,2047.3,78.98M,3.29%
"Jul 17, 1988",2060.99,2118.42,2132.47,2050.32,73.75M,-3.21%
"Jul 10, 1988",2129.45,2111.84,2140.11,2073.44,84.11M,1.11%
"Jul 03, 1988",2106.15,2123.22,2169.45,2099.4,67.73M,-1.19%
"Jun 26, 1988",2131.58,2143.13,2151.14,2100.11,86.22M,-0.53%
"Jun 19, 1988",2142.96,2087.66,2169.1,2072.55,101.98M,1.85%
"Jun 12, 1988",2104.02,2102.06,2148.12,2070.06,125.49M,0.11%
"Jun 05, 1988",2101.71,2070.77,2123.58,2042.85,108.72M,1.47%
"May 29, 1988",2071.31,1963.73,2080.73,1959.38,99.19M,5.87%
"May 22, 1988",1956.44,1954.08,1984.58,1927.22,106.59M,0.20%
"May 15, 1988",1952.59,1993.53,2026.69,1921.58,90.73M,-1.91%
"May 08, 1988",1990.55,1998.18,2020.23,1950.27,75.04M,-0.84%
"May 01, 1988",2007.46,2032.16,2071.95,1997.84,111.69M,-1.22%
"Apr 24, 1988",2032.33,2023.54,2066.64,2011.6,87.79M,0.86%
"Apr 17, 1988",2015.09,2001.82,2047.08,1968,100.09M,0.06%
"Apr 10, 1988",2013.93,2097.31,2121.35,1969.99,120.81M,-3.65%
"Apr 03, 1988",2090.19,1989.89,2103.78,1969.5,104.90M,5.14%
"Mar 27, 1988",1988.06,1962.37,2018.57,1951.26,77.93M,0.46%
"Mar 20, 1988",1978.95,2071.62,2085.05,1973.81,91.27M,-5.19%
"Mar 13, 1988",2087.37,2033.98,2110.91,2023.04,96.88M,2.57%
"Mar 06, 1988",2034.98,2052.55,2094.16,1996.52,87.05M,-1.11%
"Feb 28, 1988",2057.86,2029.67,2094.5,2017.24,98.65M,1.71%
"Feb 21, 1988",2023.21,2010.94,2078.08,1998.67,113.68M,0.43%
"Feb 14, 1988",2014.59,1981.93,2026.19,1969.83,83.16M,1.58%
"Feb 07, 1988",1983.26,1894.73,1995.69,1878.15,93.03M,3.81%
"Jan 31, 1988",1910.48,1972.81,1985.41,1902.85,154.39M,-2.44%
"Jan 24, 1988",1958.22,1904.84,1967.67,1889.42,104.59M,2.87%
"Jan 17, 1988",1903.51,1961.7,1977.45,1845.99,87.79M,-2.69%
"Jan 10, 1988",1956.07,1934.35,1988.4,1877.98,124.93M,2.34%
"Jan 03, 1988",1911.31,1952.59,2075.27,1898.04,115.69M,-1.42%
"Dec 27, 1987",1938.83,1955.57,1966.18,1912.63,54.29M,-3.04%
"Dec 20, 1987",1999.67,1974.64,2019.56,1949.27,73.22M,1.23%
"Dec 13, 1987",1975.3,1867.21,1987.23,1860.41,140.93M,5.80%
"Dec 06, 1987",1867.04,1774.87,1924.9,1765.75,107.15M,5.68%
"Nov 29, 1987",1766.74,1859.25,1877.98,1733.92,112.14M,-7.52%
"Nov 22, 1987",1910.48,1904.18,1985.25,1889.26,62.59M,-0.16%
"Nov 15, 1987",1913.63,1966.35,1979.28,1853.61,104.68M,-1.10%
"Nov 08, 1987",1935.01,1926.06,1983.92,1845.99,109.02M,-1.23%
"Nov 01, 1987",1959.05,1972.65,2027.52,1891.74,129.60M,-1.73%
"Oct 25, 1987",1993.53,1864.22,2049.07,1767.74,177.71M,2.19%
"Oct 18, 1987",1950.76,2046.67,2164.16,1616.21,329.86M,-13.17%
"Oct 11, 1987",2246.73,2479.44,2528.39,2207.73,169.81M,-9.49%
"Oct 04, 1987",2482.21,2646.54,2658.78,2472.26,111.91M,-6.01%
"Sep 27, 1987",2640.99,2602.64,2662.37,2563.64,110.27M,2.76%
"Sep 20, 1987",2570.17,2537.86,2603.95,2468.99,108.81M,1.80%
"Sep 13, 1987",2524.64,2624.36,2634.57,2508,95.67M,-3.22%
"Sep 06, 1987",2608.74,2551.18,2625.95,2493.78,100.55M,1.85%
"Aug 30, 1987",2561.38,2633.93,2695.47,2556.28,109.18M,-2.95%
"Aug 23, 1987",2639.35,2712.37,2746.65,2632.02,100.49M,-2.59%
"Aug 16, 1987",2709.5,2688.46,2735.49,2626.59,122.15M,0.90%
"Aug 09, 1987",2685.43,2596.62,2714.92,2587.85,146.39M,3.60%
"Aug 02, 1987",2592,2547.83,2611.93,2525.99,117.36M,0.77%
"Jul 26, 1987",2572.07,2486.45,2588.33,2468.75,117.44M,3.49%
"Jul 19, 1987",2485.33,2497.93,2512.28,2444.67,93.04M,-0.98%
"Jul 12, 1987",2510.04,2456.31,2533.64,2427.14,133.06M,2.20%
"Jul 05, 1987",2455.99,2448.34,2478.48,2412.95,110.83M,0.79%
"Jun 28, 1987",2436.7,2437.66,2460.3,2391.26,74.61M,-0.01%
"Jun 21, 1987",2436.86,2428.39,2466.04,2415.34,104.05M,0.66%
"Jun 14, 1987",2420.85,2393.36,2431.85,2374.39,111.42M,1.81%
"Jun 07, 1987",2377.73,2320.39,2399.42,2306.89,90.85M,2.22%
"May 31, 1987",2326.15,2309.62,2346.33,2260.62,78.41M,1.51%
"May 24, 1987",2291.57,2273.06,2332.39,2252.88,73.71M,2.16%
"May 17, 1987",2243.2,2269.2,2282.91,2188.53,112.55M,-1.29%
"May 10, 1987",2272.52,2336.75,2380.77,2266.6,124.33M,-2.14%
"May 03, 1987",2322.3,2275.14,2369.89,2255.26,145.19M,1.84%
"Apr 26, 1987",2280.4,2208.1,2314.2,2180.54,135.06M,2.01%
"Apr 19, 1987",2235.37,2293.18,2353.13,2221.59,123.59M,-1.78%
"Apr 12, 1987",2275.99,2332.39,2355.68,2213.64,133.39M,-2.68%
"Apr 05, 1987",2338.78,2407.53,2428.41,2305.11,118.95M,-2.16%
"Mar 29, 1987",2390.34,2243.04,2402.41,2230.26,118.33M,2.33%
"Mar 22, 1987",2335.8,2337.5,2399.57,2322.44,108.40M,0.10%
"Mar 15, 1987",2333.52,2251.42,2342.05,2224.86,105.66M,3.31%
"Mar 08, 1987",2258.66,2270.39,2302.17,2238.61,86.34M,-0.95%
"Mar 01, 1987",2280.23,2228.21,2298.23,2209.08,93.27M,2.53%
"Feb 22, 1987",2223.99,2235.94,2249.86,2186.3,94.54M,-0.50%
"Feb 15, 1987",2235.24,2192.77,2266.45,2184.9,106.48M,2.38%
"Feb 08, 1987",2183.35,2183.21,2203.18,2134.42,99.23M,-0.16%
"Feb 01, 1987",2186.87,2152.98,2223.28,2142.15,128.71M,1.34%
"Jan 25, 1987",2158.04,2103.63,2193.34,2079.72,117.63M,2.69%
"Jan 18, 1987",2101.52,2067.07,2214.57,2051.32,139.95M,1.20%
"Jan 11, 1987",2076.63,1997.33,2099.69,1987.63,141.55M,3.53%
"Jan 04, 1987",2005.91,1944.88,2021.65,1936.59,126.67M,4.08%
"Dec 28, 1986",1927.31,1925.2,1933.49,1885.4,39.67M,-0.16%
"Dec 21, 1986",1930.4,1921.96,1939.12,1902.28,74.46M,0.08%
"Dec 14, 1986",1928.85,1901.01,1942.91,1887.09,122.81M,0.87%
"Dec 07, 1986",1912.26,1925.48,1947.41,1904.39,81.91M,-0.66%
"Nov 30, 1986",1925.06,1900.17,1971.74,1880.48,96.33M,0.57%
"Nov 23, 1986",1914.23,1887.65,1926.46,1879.08,68.33M,1.09%
"Nov 16, 1986",1893.56,1857,1901.86,1797.1,114.45M,1.07%
"Nov 09, 1986",1873.59,1883.44,1909.31,1848.28,81.89M,-0.69%
"Nov 02, 1986",1886.53,1880.62,1911.14,1868.95,100.95M,0.47%
"Oct 26, 1986",1877.71,1834.08,1894.69,1817.49,101.38M,2.47%
"Oct 19, 1986",1832.36,1821.29,1851.66,1792.04,77.43M,-0.25%
"Oct 12, 1986",1837.04,1792.6,1852.64,1781.5,82.19M,2.45%
"Oct 05, 1986",1793.17,1772.92,1824.24,1763.36,87.08M,1.07%
"Sep 28, 1986",1774.18,1759.56,1806.38,1732.99,83.03M,0.25%
"Sep 21, 1986",1769.69,1771.37,1820.02,1750.14,93.83M,0.40%
"Sep 14, 1986",1762.65,1772.92,1799.35,1739.6,89.33M,0.22%
"Sep 07, 1986",1758.72,1889.76,1909.45,1733.55,109.73M,-7.42%
"Aug 31, 1986",1899.75,1903.26,1933.35,1852.78,77.05M,0.07%
"Aug 24, 1986",1898.34,1887.65,1918.59,1860.52,65.27M,0.56%
"Aug 17, 1986",1887.8,1857.99,1899.47,1842.66,67.21M,1.74%
"Aug 10, 1986",1855.6,1786.7,1863.61,1779.25,76.72M,4.09%
"Aug 03, 1986",1782.62,1753.09,1802.02,1730.6,77.30M,1.08%
"Jul 27, 1986",1763.64,1806.95,1815.24,1741.56,78.53M,-2.56%
"Jul 20, 1986",1810.04,1774.18,1821.57,1763.92,64.12M,1.80%
"Jul 13, 1986",1777.98,1809.34,1816.65,1754.64,90.87M,-2.39%
"Jul 06, 1986",1821.43,1893.98,1895.53,1794.99,81.23M,-4.18%
"Jun 29, 1986",1900.87,1884.98,1922.67,1876.12,50.48M,0.83%
"Jun 22, 1986",1885.26,1873.49,1903.36,1853.39,65.14M,0.30%
"Jun 15, 1986",1879.54,1880.52,1890.61,1843.75,67.76M,0.29%
"Jun 08, 1986",1874.19,1878.77,1883.21,1816.07,60.13M,-0.62%
"Jun 01, 1986",1885.9,1874.19,1894.38,1845.53,59.38M,0.49%
"May 25, 1986",1876.71,1833.16,1898.22,1823.48,61.71M,2.93%
"May 18, 1986",1823.29,1763.14,1842.14,1746.53,60.85M,3.61%
"May 11, 1986",1759.8,1786.46,1815.23,1749.88,70.52M,-1.66%
"May 04, 1986",1789.43,1777.53,1803.32,1755.21,73.14M,0.83%
"Apr 27, 1986",1774.68,1834.2,1856.15,1761.04,80.74M,-3.32%
"Apr 20, 1986",1835.57,1842.51,1866.44,1803.94,83.65M,-0.26%
"Apr 13, 1986",1840.4,1791.42,1870.16,1781,102.31M,2.81%
"Apr 06, 1986",1790.18,1734.55,1812.5,1712.52,138.80M,2.93%
"Mar 30, 1986",1739.22,1824.23,1841.83,1728.45,83.84M,-4.53%
"Mar 23, 1986",1821.72,1784.36,1849.74,1762.09,75.97M,3.01%
"Mar 16, 1986",1768.56,1777.06,1821.24,1758.38,89.60M,-1.35%
"Mar 09, 1986",1792.74,1698.04,1799.93,1688.7,95.27M,5.47%
"Mar 02, 1986",1699.83,1706.19,1718.63,1663.07,80.39M,-0.54%
"Feb 23, 1986",1709.06,1689.79,1732.57,1674.08,93.50M,0.67%
"Feb 16, 1986",1697.71,1661.58,1702.75,1641.97,67.30M,2.00%
"Feb 09, 1986",1664.45,1614.45,1668.69,1605.16,84.55M,3.16%
"Feb 02, 1986",1613.42,1570.53,1622.82,1564.33,91.51M,2.70%
